auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,25/11/2016,Milan,968 Cabriolet,RM Sotheby's,35 840 €,OR+,V,,11293,
PORSCHE,25/11/2016,Milan,968 Cabriolet,RM Sotheby's,32 480 €,OR+,V,,11293,
PORSCHE,13/08/2015,Monterey,959 Komfort coupé,RM Sotheby's,1 089 121 €,OR+,V,,11293,
PORSCHE,14/08/2015,Carmel,959 Komfort coupé,Bonhams,1 304 720 €,,V,,11293,
PORSCHE,20/06/2015,Lyon,968 Cabriolet,Claude Aguttes,17 760 €,OR+,V,,11293,
PORSCHE,24/05/2015,Spa,962 C sport-proto (7e aux 24 H du Mans 1993),Bonhams,1 495 000 €,OR+,V,,11293,
PORSCHE,08/03/2015,Auvers sur Oise,968 Cabriolet,SVV Le Calvez & Associés,13 708 €,OR+,V,,11293,
PORSCHE,16/03/2014,Auvers-sur-Oise,911 type 993 3.6 l cabriolet 272 ch,Le Calvez & Associés,40 020 €,OR+,V,,11293,
PORSCHE,01/12/2013,Montastruc,911 (993) Carrera coupé,Stanislas Machoïr,36 240 €,OR+,V,,11293,
,,,,,,,,,11291,
PORSCHE,18/05/2019,Brooklands,968 CS Coupé RHD,Historics at Brooklands,30 590 €,OR+,V,,11291,
PORSCHE,17/03/2019,Paris,968 CS Coupé toit ouvrant,Claude Aguttes,35 700 €,OR+,V,,11291,
PORSCHE,23/02/2019,Birmingham,968 Club Sport Lux Coupé 30 RHD,Silverstone Auctions,25 900 €,OR+,V,,11291,
PORSCHE,28/09/2018,Southam,968 Club Sport coupé RHD,Silverstone Auctions,35 320 €,OR+,V,,11291,
PORSCHE,25/11/2016,Milan,968 CS Coupé,RM Sotheby's,72 800 €,OR+,V,,11291,
PORSCHE,07/10/2016,Knokke le Zoute,968 CS coupé,Bonhams,57 500 €,OR,V,,11291,
PORSCHE,22/07/2013,Monaco,911 (996) Carrera cabriolet hard-top,Artcurial Motorcars,26 470 €,OR+,V,,11291,
PORSCHE,18/02/2012,Brooklands,968 CS Club Sport coupé RHD,Historic at Brooklands,12 714 €,OR+,V,,11291,
,,,,,,,,,11290,
PORSCHE,13/07/2019,Brooklands,968 Sport Coupé RHD,Historics at Brooklands,6 370 €,OR,V,,11290,
PORSCHE,08/03/2019,Amelia Island,968 Coupé,Gooding & Co,35 930 €,OR+,V,,11290,
PORSCHE,17/01/2019,Scottsdale,968 Coupé,Bonhams,53 530 €,OR+,V,,11290,
PORSCHE,28/09/2018,Southam,968 Coupé RHD,Silverstone Auctions,22 710 €,OR+,V,,11290,
PORSCHE,18/06/2018,La Mézière,968 Coupé,Alcopa,10 750 €,OR+,V,,11290,
PORSCHE,07/10/2016,Knokke le Zoute,911 R (991) 4.0 coupé,Bonhams,483 000 €,EX,V,,11290,
PORSCHE,15/08/2015,Pebble Beach,956 sport-proto gagnante des 24 H du Mans 1983,Gooding & Co.,9 109 012 €,OR+,V,,11290,
PORSCHE,24/05/2015,Spa,959 coupé Groupe B,Bonhams,700 000 €,OR+,V,,11290,
PORSCHE,05/02/2014,Paris,956 Groupe C sport-proto,RM Auctions/Sotheby's,2 352 000 €,REST+/EX,V,,11290,
PORSCHE,15/09/2012,Toffen,968 coupé (revenance EU),Oldtimer Galerie Toffen,7 360 €,OR+,V,,11290,
PORSCHE,16/06/2012,Oxford,968 coupé RHD Tiptronic ex-Japon,Bonhams,6 003 €,OR+,V,,11290,
PORSCHE,07/07/2012,Le Mans,911 (996) GT 2 coupé,Artcurial,50 037 €,OR,V,,11290,
PORSCHE,19/04/2010,Londres,968 Coupé RHD,Bonhams,9 940 €,OR+,V,,11290,
PORSCHE,18/11/2009,Harrogate,968 Coupé RHD,Bonhams,5 500 €,OR+,V,,11290,
PORSCHE,13/01/2007,Birmingham,968 Coupé RHD,Coys,14 730 €,OR+,V,,11290,
,,,,,,,,,9299,
PORSCHE,02/03/2019,Ascott,944 turbo cabriolet (250 ch),Historics at Brooklands,28 170 €,OR+,V,,9299,
PORSCHE,24/11/2018,Brooklands,944 turbo cabriolet RHD,Historics at Brooklands,22 140 €,OR+,V,,9299,
PORSCHE,30/06/2017,Goodwood,944 turbo cabriolet ,Bonhams,35 300 €,REST,V,,9299,
PORSCHE,13/05/2017,Silverstone,944 turbo cabriolet RHD,Silverstone Auctions,51 990 €,REST,V,,9299,
,,,,,,,,,9297,
PORSCHE,13/07/2019,Brooklands,944 S 2 cabriolet (211 ch) RHD,Historics at Brooklands,18 920 €,OR+,V,,9297,
PORSCHE,27/10/2018,Atlanta,944 S 2 cabriolet,RM Sotheby's,25 090 €,OR+,V,,9297,
PORSCHE,13/05/2017,Silverstone,944 S 2 cabriolet,Silverstone Auctions,35 200 €,OR+,V,,9297,
PORSCHE,25/11/2016,Milan,944 S 2 cabriolet,RM Sotheby's,28 000 €,OR+,V,,9297,
PORSCHE,06/11/2016,Lyon-Chassieu,944 Cabriolet,Jean-Pierre Osenat,21 600 €,OR+,V,,9297,
PORSCHE,03/05/2015,Montastruc,944 S 2 cabriolet 3.0,Stanislas Machoïr,7 200 €,OR,V,,9297,
PORSCHE,12/10/2014,Fontainebleau,944 S 2 Cabriolet,Jean-Pierre Osenat,15 496 €,OR+,V,,9297,
PORSCHE,13/10/2013,Fontainebleau,944 S 2 cabriolet,Jean-Pierre Osenat,10 722 €,OR+,V,,9297,
PORSCHE,13/04/2011,Buxton,944 S 2 cabriolet RHD,H & H Classic Auctions,7 750 €,OR+,V,,9297,
PORSCHE,23/03/2010,Sandown Park,944 S 2 cabriolet RHD,Barons,6 710 €,OR+,V,,9297,
PORSCHE,16/11/2009,Paris,944 S 2 cabriolet,"Artcurial Briest, Poulain, F. Ta",14 000 €,OR+,V,,9297,
PORSCHE,24/03/2007,Avignon,"944 S 2 cabriolet RHD, imm. anglaise",Besch Cannes Auction / M. Cornu,9 200 €,OR+,V,,9297,
PORSCHE,16/09/2006,Toffen,"944 S 2 cabriolet LHD, jantes 18 pouces",Oldtimer Galerie Toffen,11 050 €,OR+,V,,9297,
PORSCHE,22/07/2006,Nuremberg,944 S 2 cabriolet,Coys Europe,18 000 €,OR+,V,,9297,
PORSCHE,29/04/2006,Toffen,944 S 2 cabriolet LHD,Oldtimer Galerie Toffen,9 750 €,OR+,V,,9297,
,,,,,,,,,5743&index=2,
PORSCHE,13/07/2019,Brooklands,944 S 2 cabriolet (211 ch) RHD,Historics at Brooklands,18 920 €,OR+,V,,5743&index=2,
PORSCHE,27/10/2018,Atlanta,944 S 2 cabriolet,RM Sotheby's,25 090 €,OR+,V,,5743&index=2,
PORSCHE,13/05/2017,Silverstone,944 S 2 cabriolet,Silverstone Auctions,35 200 €,OR+,V,,5743&index=2,
PORSCHE,25/11/2016,Milan,944 S 2 cabriolet,RM Sotheby's,28 000 €,OR+,V,,5743&index=2,
PORSCHE,06/11/2016,Lyon-Chassieu,944 Cabriolet,Jean-Pierre Osenat,21 600 €,OR+,V,,5743&index=2,
PORSCHE,03/05/2015,Montastruc,944 S 2 cabriolet 3.0,Stanislas Machoïr,7 200 €,OR,V,,5743&index=2,
PORSCHE,12/10/2014,Fontainebleau,944 S 2 Cabriolet,Jean-Pierre Osenat,15 496 €,OR+,V,,5743&index=2,
PORSCHE,13/10/2013,Fontainebleau,944 S 2 cabriolet,Jean-Pierre Osenat,10 722 €,OR+,V,,5743&index=2,
PORSCHE,13/04/2011,Buxton,944 S 2 cabriolet RHD,H & H Classic Auctions,7 750 €,OR+,V,,5743&index=2,
PORSCHE,23/03/2010,Sandown Park,944 S 2 cabriolet RHD,Barons,6 710 €,OR+,V,,5743&index=2,
PORSCHE,16/11/2009,Paris,944 S 2 cabriolet,"Artcurial Briest, Poulain, F. Ta",14 000 €,OR+,V,,5743&index=2,
PORSCHE,24/03/2007,Avignon,"944 S 2 cabriolet RHD, imm. anglaise",Besch Cannes Auction / M. Cornu,9 200 €,OR+,V,,5743&index=2,
PORSCHE,16/09/2006,Toffen,"944 S 2 cabriolet LHD, jantes 18 pouces",Oldtimer Galerie Toffen,11 050 €,OR+,V,,5743&index=2,
PORSCHE,22/07/2006,Nuremberg,944 S 2 cabriolet,Coys Europe,18 000 €,OR+,V,,5743&index=2,
PORSCHE,29/04/2006,Toffen,944 S 2 cabriolet LHD,Oldtimer Galerie Toffen,9 750 €,OR+,V,,5743&index=2,
,,,,,,,,,11998,
PORSCHE,19/01/2018,Scottsdale,944 turbo Cup,Gooding & Co,58 490 €,REST,V,,11998,
PORSCHE,11/03/2017,Amelia Island,944 turbo S coupé toit ouvrant export USA,RM Sotheby's,43 310 €,OR+,V,,11998,
,,,,,,,,,9296,
PORSCHE,13/07/2019,Brooklands,944 turbo coupé (250 ch) Lux RHD,Historics at Brooklands,6 860 €,OR+,V,,9296,
PORSCHE,13/07/2019,Brooklands,944 turbo coupé (250 ch),Historics at Brooklands,36 200 €,OR+,V,,9296,
PORSCHE,10/05/2019,Chipping Norton,944 turbo coupé (250 ch) RHD,Silverstone Auctions,33 850 €,OR+,V,,9296,
PORSCHE,08/12/2018,Los Angeles,944 turbo coupé,RM Sotheby's,33 290 €,OR+,V,,9296,
PORSCHE,24/08/2018,Quail Lodge,944 turbo proto course,Bonhams,55 850 €,REST,V,,9296,
PORSCHE,23/02/2018,Coventry,944 turbo coupé RHD,Silverstone Auction,31 960 €,REST,V,,9296,
PORSCHE,06/02/2017,La Mézière,944 turbo 250 ch coupé,Alcopa Auction Rennes,14 720 €,OR+,V,,9296,
PORSCHE,11/10/2014,Paris,944 Turbo Cup coupé,SVV Cornette de Saint-Cyr,24 780 €,OR+,V,,9296,
PORSCHE,14/11/2012,Harrogate,944 turbo coupé RHD toit ouvrant,Bonhams,3 004 €,OR+,V,,9296,
PORSCHE,23/03/2010,Sandown Park,944 turbo 16 V coupé RHD,Barons,3 850 €,OR+,V,,9296,
PORSCHE,10/05/2006,Leominster,944 turbo coupé RHD,Brightwells,5 700 €,OR+,V,,9296,
,,,,,,,,,8035,
PORSCHE,15/06/2019,Magny-Cours,"944 turbo coupé, sellerie cuir",Métayer Auction,18 300 €,OR+,V,,8035,
PORSCHE,23/02/2019,Birmingham,"944 turbo coupé 2,5 l (220 ch) RHD",Silverstone Auctions,21 490 €,REST,V,,8035,
PORSCHE,21/12/2017,Persan,"944 turbo coupé 2,5 l (220 ch)",Liladam Enchères,1 800 €,SEP,V,,8035,
PORSCHE,17/08/2017,Pacific Grove,"944 turbo coupé 2,5 l (220 ch)",Worldwide Auctioneers,43 990 €,REST,V,,8035,
PORSCHE,18/03/2017,Fontainebleau,944 turbo coupé,Jean-Pierre Osenat,20 400 €,OR,V,,8035,
PORSCHE,11/03/2017,Amelia Island,944 turbo coupé export USA,RM Sotheby's,30 940 €,OR+,V,,8035,
PORSCHE,05/06/2016,Albi,944 turbo coupé,Stanislas Machoïr,10 200 €,OR,V,,8035,
PORSCHE,12/03/2016,Brooklands,944 turbo coupé,Historics at Brooklands,31 456 €,OR+,V,,8035,
PORSCHE,26/07/2008,Silverstone,944 turbo coupé RHD toit ouvrant,Bonhams,5 200 €,OR+,V,,8035,
PORSCHE,08/06/2006,Brooklands,944 turbo coupé RHD,BCA Classic & Historic,8 850 €,OR+,V,,8035,
,,,,,,,,,9298,
PORSCHE,28/11/2018,Buxton,944 S 2 coupé RHD,H and H,9 010 €,OR+,V,,9298,
PORSCHE,21/03/2018,Duxford,944 S 2 coupé RHD,H and H Classics,13 210 €,OR+,V,,9298,
PORSCHE,09/09/2017,Goodwood,944 S2 SE coupé 3.0 l (211 ch) RHD,Bonhams,44 100 €,REST,V,,9298,
PORSCHE,25/11/2016,Milan,944 S 2 coupé,RM Sotheby's,26 880 €,OR+,V,,9298,
PORSCHE,11/11/2007,Chassieu,944 S 2 coupé toit ouvrant,Besch Cannes Auction / M. Cornu,5 500 €,OR,V,,9298,
PORSCHE,25/11/2006,Toffen,944 S 2 coupé toit ouvrant,Oldtimer Galerie Toffen,4 910 €,OR+,V,,9298,
PORSCHE,13/09/2006,Buxton,944 S 2 coupé RHD,H & H Classic Auctions,4 430 €,OR+,V,,9298,
,,,,,,,,,8034,
PORSCHE,24/08/2018,Monterey,944 S coupé,RM Sotheby's,19 260 €,OR+,V,,8034,
PORSCHE,21/05/2017,Spa,944 S coupé,Bonhams,20 130 €,OR+,V,,8034,
PORSCHE,19/01/2017,Scottsdale,944 S coupé USA mécan.,Bonhams,24 830 €,OR+,V,,8034,
PORSCHE,24/05/2015,Deauville,944 S coupé décor Christian Jaccard,Claude Aguttes,10 200 €,EX,V,,8034,
PORSCHE,28/06/2013,Portets,"944 S coupé 2,5 l 16 V",SCP Pees Martin & Romain,7 500 €,OR+,V,,8034,
PORSCHE,19/04/2010,Londres,944 S coupé RHD,Bonhams,3 420 €,OR+,V,,8034,
PORSCHE,26/02/2008,Blackbushe,944 S coupé RHD,BCA Classics,2 430 €,OR+,V,,8034,
PORSCHE,01/12/2007,Toffen,944 S Kat coupé,Oldtimer Galerie Toffen,2 760 €,OR,V,,8034,
PORSCHE,15/09/2007,Toffen,"944 S Kat coupé, jantes BBS",Oldtimer Galerie Toffen,2 280 €,OR,V,,8034,
PORSCHE,01/05/2007,Sandown Park,944 S coupé 2.5 16 V RHD 5 vit.,Barons Auctions,3 300 €,OR+,V,,8034,
,,,,,,,,,8618,
PORSCHE,11/03/2017,Amelia Island,"944 coupé Anniversary, export Québec",RM Sotheby's,24 750 €,OR+,V,,8618,
PORSCHE,27/02/2008,Cheltenham,944 Lux coupé RHD,H & H Classic Auctions,3 580 €,OR+,V,,8618,
,,,,,,,,,9295,
PORSCHE,19/05/2018,Brooklands,944 coupé RHD,Historics at Brooklands,11 050 €,REST,V,,9295,
PORSCHE,09/03/2018,Amelia Island,944 coupé,Gooding & Co,33 960 €,OR+,V,,9295,
PORSCHE,11/09/2017,La Mézière,"944 coupé 2,5 l (163 ch)",Alcopa Auction,5 990 €,OR,V,,9295,
PORSCHE,13/11/2016,Saint-Omer,944 coupé,HdV Saint-Omer (Me Fourquet),4 800 €,OR-,V,,9295,
PORSCHE,31/01/2016,Royan,944 coupé (sans CG),SVV Geoffroy & Bequet,1 080 €,SEP,V,,9295,
PORSCHE,19/06/2011,Fontainebleau,944 coupé,Jean-Pierre Osenat,2 500 €,OR+,V,,9295,
PORSCHE,28/06/2009,Tours,944 coupé série Rothmans,SVV Herbelin,4 000 €,OR+,V,,9295,
PORSCHE,10/01/2009,Birmingham,944 coupé préparé compétition,Coys,3 960 €,TR,V,,9295,
PORSCHE,26/07/2008,Silverstone,944 coupé RHD,Bonhams,1 950 €,OR,V,,9295,
PORSCHE,13/04/2008,Marseille,"944 coupé LHD mécan., look Turbo",Motion / Damien Leclère,6 500 €,REST/TR,V,,9295,
PORSCHE,26/02/2008,Blackbushe,944 coupé RHD,BCA Classics,1 890 €,OR,V,,9295,
PORSCHE,27/11/2007,Blackbushe,944 coupé 2.5 Lux RHD,BCA Classic & Historic,2 850 €,OR+,V,,9295,
PORSCHE,09/09/2007,Ragley Hall,944 coupé RHD,Coys,2 250 €,OR,V,,9295,
PORSCHE,15/09/2007,Toffen,"944 coupé LHD, toit amovible",Oldtimer Galerie Toffen,1 950 €,OR,V,,9295,
PORSCHE,14/07/2007,Woodstock,"944 coupé RHD, toit amovible",Coys,4 130 €,OR,V,,9295,
PORSCHE,02/09/2006,Richelieu,944 coupé LHD,SdV de Chinon (M. Herbelin) / M.,5 000 €,OR+,V,,9295,
,,,,,,,,,12249&index=2,
PORSCHE,30/04/2006,Castle Donington,944 coupé RHD,Coys Auctions,2 030 €,OR,V,,12249&index=2,
PORSCHE,29/04/2006,Toffen,944 coupé LHD,Oldtimer Galerie Toffen,1 630 €,OR+,V,,12249&index=2,
PORSCHE,12/04/2006,Buxton,944 coupé RHD,H & H Classic Auctions,2 400 €,OR,V,,12249&index=2,
,,,,,,,,,12504&index=2,
PORSCHE,30/04/2006,Castle Donington,944 coupé RHD,Coys Auctions,2 030 €,OR,V,,12504&index=2,
PORSCHE,29/04/2006,Toffen,944 coupé LHD,Oldtimer Galerie Toffen,1 630 €,OR+,V,,12504&index=2,
PORSCHE,12/04/2006,Buxton,944 coupé RHD,H & H Classic Auctions,2 400 €,OR,V,,12504&index=2,
,,,,,,,,,10893,
PORSCHE,11/04/2019,Essen,928 GTS coupé (350 ch),RM Sotheby's,51 750 €,REST+,V,,10893,
PORSCHE,10/04/2019,Buxton,928 GTS coupé (350 ch) RHD,H and H,12 410 €,OR+,V,,10893,
PORSCHE,07/04/2019,goodwood,928 GTS coupé (350 ch) RHD,Bonhams,53 530 €,OR+,V,,10893,
PORSCHE,08/03/2019,Amelia Island,928 GTS coupé (350 ch),RM Sotheby,79 840 €,OR+,V,,10893,
PORSCHE,06/02/2019,Paris,928 GTS coupé (350 ch),RM Sotheby's,138 000 €,OR+,V,,10893,
PORSCHE,17/01/2019,Scottsdale,928 GTS coupé (350 ch),Bonhams,88 400 €,OR+,V,,10893,
PORSCHE,24/11/2018,Mâle,Cayenne S 4 x 4 V8 4.5,Julien Thomas / D. Pagneux,7 800 €,OR,V,,10893,
PORSCHE,24/11/2018,Brooklands,928 GTS coupé RHD man.,Historics at Brooklands,57 580 €,OR+,V,,10893,
PORSCHE,27/10/2018,Atlanta,928 GTS coupé,RM Sotheby's,96 490 €,OR+,V,,10893,
PORSCHE,24/08/2018,Monterey,928 GTS coupé,RM Sotheby's,120 360 €,OR+,V,,10893,
PORSCHE,08/04/2018,Paris,"928 GTS coupé, habillage Pascal Morabito",Artcurial Motorcars,57 220 €,EX,V,,10893,
PORSCHE,08/04/2018,Paris,928 GTS coupé mécan.,Artcurial Motorcars,40 530 €,OR+,V,,10893,
PORSCHE,23/02/2018,Coventry,928 GTS coupé (moteur neuf),Silverstone Auction,34 520 €,OR,V,,10893,
PORSCHE,14/10/2017,Toffen,928 GTS coupé (350 ch),Oldtimer Galerie Toffen,12 630 €,OR+,V,,10893,
PORSCHE,08/02/2017,Paris,928 GTS coupé toit ouvrant autom.,RM Sotheby's,85 800 €,OR+,V,,10893,
PORSCHE,30/10/2016,Montastruc,Buggy proto Bourgoin Paris-Dakar (3.6 l 350 ch),Stanislas Machoïr,40 800 €,REST,V,,10893,
,,,,,,,,,5747&index=2,
PORSCHE,03/09/2016,Chantilly,928 GTS coupé mécan. toit ouvrant,Bonhams,101 200 €,OR+,V,,5747&index=2,
PORSCHE,05/06/2016,Albi,Cayenne S ,Stanislas Machoïr,9 600 €,OR,V,,5747&index=2,
PORSCHE,10/03/2016,Amelia Island,928 GTS coupé,Bonhams,119 030 €,OR+,V,,5747&index=2,
PORSCHE,08/03/2014,Brooklands,928 S4 coupé RHD,Historics at Brooklands,5 141 €,REST,V,,5747&index=2,
PORSCHE,22/07/2013,Monaco,928 S coupé,Artcurial Motorcars,17 550 €,REST,V,,5747&index=2,
PORSCHE,05/03/2011,OxfOrd,928 GTS coupé RHD autom.,Bonhams,9 300 €,OR+,V,,5747&index=2,
,,,,,,,,,9300,
PORSCHE,17/03/2019,Paris,"928 GT coupé toit ouvrant, ex-Johnny Hallyday",Claude Aguttes,85 300 €,OR+,V,,9300,
PORSCHE,19/05/2018,Brooklands,928 GT coupé RHD,Historics at Brooklands,30 620 €,OR+,V,,9300,
PORSCHE,11/11/2017,Lyon,928 GT coupé (330 ch) toit ouvrant ex-Johnny Halliday,Aguttes,51 600 €,OR+,V,,9300,
PORSCHE,12/11/2017,Lyon,928 GT coupé (330 ch) toit ouvrant,Osenat,42 000 €,OR+,V,,9300,
PORSCHE,02/07/2017,Monaco,"928 GT coupé toit ouvrant, ex-J. Hallyday",Artcurial Motorcars,73 150 €,OR+,V,,9300,
PORSCHE,30/04/2012,Londres,928 coupé LHD mécan.,Bonhams,7 333 €,OR+,V,,9300,
,,,,,,,,,8036,
PORSCHE,13/07/2019,Brooklands,928 S 4 coupé (320 ch) RHD,Historics at Brooklands,12 620 €,REST,V,,8036,
PORSCHE,13/07/2019,Brooklands,928 S 4 coupé (320 ch) RHD,Historics at Brooklands,10 090 €,REST,V,,8036,
PORSCHE,18/05/2019,Brooklands,928 S 4 coupé (320 ch) RHD,Historics at Brooklands,37 920 €,OR+,V,,8036,
PORSCHE,08/03/2019,Amelia Island,928 S 4 coupé (320 ch) 5 vitesses,RM Sotheby,59 880 €,OR+,V,,8036,
PORSCHE,02/03/2019,Ascott,928 S 4 coupé (320 ch) RHD,Historics at Brooklands,36 020 €,OR+,V,,8036,
PORSCHE,01/09/2018,Beaulieu,928 S 4 coupé RHD,Bonhams,16 670 €,OR,V,,8036,
PORSCHE,21/10/2017,Fontainebleau,928 S 4 coupé (320 ch),Osenat,19 800 €,OR,V,,8036,
PORSCHE,02/09/2017,Blenheim Palace,928 S 4 coupé (320 ch),Silverstone Auctions,36 200 €,OR+,V,,8036,
PORSCHE,31/05/2017,Ascot,928 S 4 coupé RHD,Historics at Brooklands,13 540 €,REST,V,,8036,
PORSCHE,21/05/2017,Spa,928 S 4 coupé toit ouvrant,Bonhams,36 800 €,OR+,V,,8036,
PORSCHE,26/03/2017,Avignon,928 S 4 coupé autom.,Leclère MDV,45 600 €,OR,V,,8036,
PORSCHE,09/02/2017,Paris,928 S 3 coupé mécan.,Bonhams,27 240 €,REST,V,,8036,
PORSCHE,31/10/2016,La Mézière,928 S 4 coupé autom. toit ouvrant ex-USA,Alcopa Auction,11 208 €,OR,V,,8036,
PORSCHE,09/07/2016,Le Mans,928 S 4 coupé toit ouvrant,Artcurial Motorcars,36 950 €,OR+,V,,8036,
PORSCHE,24/04/2016,Montastruc,928 S 4 coupé mécan.,Stanislas Machoïr,26 400 €,REST,V,,8036,
PORSCHE,12/03/2016,Lyon,"928 S 4 coupé toit ouvrant, boîte mécan.",Claude Aguttes,22 200 €,OR+,V,,8036,
,,,,,,,,,10892,
PORSCHE,23/02/2019,Birmingham,928 S (2) coupé (310 ch) RHD,Silverstone Auctions,36 260 €,REST,V,,10892,
PORSCHE,08/04/2018,Paris,"928 Clubsport, préparée piste",Artcurial Motorcars,24 440 €,OR,V,,10892,
PORSCHE,06/12/2017,Londres,928 S (2) coupé (310 ch) RHD,Bonhams,38 090 €,OR,V,,10892,
PORSCHE,08/03/2017,Fléville devant Nancy,928 S (2) coupé toit ouvrant autom. ex-USA,Alcopa Auction Nancy,11 420 €,OR,V,,10892,
PORSCHE,25/11/2016,Milan,928 S (2) coupé autom. toit ouvrant,RM Sotheby's,16 800 €,OR,V,,10892,
PORSCHE,26/11/2016,Brooklands,928 S 2 coupé RHD autom.,Historics at Brooklands,11 163 €,REST,V,,10892,
PORSCHE,28/11/2015,Brooklands,928 S 2 coupé 310 ch RHD,Historics at Brooklands,37 374 €,OR+,V,,10892,
PORSCHE,26/02/2011,Stoneleigh Park,"928 S ""2"" coupé RHD autom.",H & H Classic Auctions,2 330 €,OR,V,,10892,
PORSCHE,28/04/2007,Toffen,"928 S ""2"" coupé",Oldtimer Galerie Toffen,4 230 €,OR,V,,10892,
PORSCHE,01/05/2007,Sandown Park,"928 S ""2"" coupé RHD 5 vit.",Barons Auctions,3 900 €,OR+,V,,10892,
PORSCHE,18/04/2007,Buxton,"928 S ""2"" coupé RHD mécan.",H & H Classic Auctions,4 050 €,OR+,V,,10892,
PORSCHE,01/03/2007,Cheltenham,"928 S ""2"" coupé RHD autom.",H & H Classic Auctions,5 120 €,OR+,V,,10892,
,,,,,,,,,5748,
PORSCHE,02/09/2018,Auburn,928 S coupé autom.,RM Sotheby's,11 840 €,REST,V,,5748,
PORSCHE,17/06/2018,Fontainebleau,928 S coupé autom.,Osenat,9 600 €,OR,V,,5748,
PORSCHE,08/03/2018,Amelia Island,928 S coupé,Bonhams,40 570 €,OR,V,,5748,
PORSCHE,24/11/2017,Esvres-sur-Indre,928 S coupé (300 ch),Alcopa,12 000 €,OR,V,,5748,
PORSCHE,13/05/2017,Silverstone,928 coupé LHD,Silverstone Auctions,15 400 €,OR,V,,5748,
PORSCHE,05/11/2016,Lyon,928 S 2 coupé,Claude Aguttes,21 000 €,OR+,V,,5748,
PORSCHE,03/05/2015,Montastruc,928 S4 coupé,Stanislas Machoïr,21 600 €,OR,V,,5748,
PORSCHE,09/02/2014,Paris,928 S coupé,SVV Ruellan / M. Pagneux,11 160 €,OR+,V,,5748,
PORSCHE,20/10/2013,L'Aigle,928 S coupé,SVV Ruellan / M. Pagneux,10 285 €,OR+,V,,5748,
PORSCHE,26/07/2012,Monaco,928 S coupé autom.,Artcurial,40 037 €,OR+,V,,5748,
PORSCHE,17/06/2012,Fontainebleau,928 S 2 coupé autom.,Jean-Pierre Osenat,16 679 €,OR+,V,,5748,
PORSCHE,18/10/2008,Salzbourg,928 S coupé LHD mécan.,Dorotheum Salzburg,10 000 €,OR+,V,,5748,
PORSCHE,26/07/2008,Silverstone,928 S coupé RHD autom.,Bonhams,5 850 €,OR+,V,,5748,
PORSCHE,12/01/2008,Birmingham,928 S coupé RHD autom.,Coys Auctions,5 400 €,OR,V,,5748,
PORSCHE,01/12/2007,Toffen,928 S coupé LHD autom.,Oldtimer Galerie Toffen,6 830 €,OR+,V,,5748,
PORSCHE,23/10/2007,Sandown Park,928 S coupé RHD mécan.,Barons Auctions,4 840 €,OR+,V,,5748,
,,,,,,,,,8033,
PORSCHE,27/04/2019,Tupelo,944 coupé USA,Bonhams,11 980 €,OR+,V,,8033,
PORSCHE,02/03/2019,Ascott,"944 coupé 2,5 l (160 ch) RHD",Historics at Brooklands,13 010 €,OR+,V,,8033,
PORSCHE,27/10/2018,Atlanta,944 coupé,RM Sotheby's,25 090 €,OR+,V,,8033,
PORSCHE,02/09/2018,Auburn,944 coupé,RM Sotheby's,11 370 €,OR+,V,,8033,
PORSCHE,21/04/2018,Toffen,944 coupé,Oldtimer Galerie Toffen,13 630 €,OR+,V,,8033,
PORSCHE,28/10/2017,Poitiers,"944 coupé 2,5 l (163 ch)","Hervé Tailliez, Poitiers Enchères",5 900 €,OR,V,,8033,
PORSCHE,18/06/2017,Fontainebleau,944 coupé Rothmans (n° 12 / 100),Jean-Pierre Osenat,30 000 €,OR+,V,,8033,
PORSCHE,07/06/2017,Fléville devant Nancy,944 coupé USA toit amovible,Alcopa Auction Nancy,8 480 €,OR+,V,,8033,
PORSCHE,25/03/2017,Avignon,944 coupé autom.,HdV Avignon (Me Armengau),3 450 €,OR,V,,8033,
PORSCHE,13/11/2016,Saint-Omer,"944 coupé, capot 924 Turbo",HdV Saint-Omer (Me Fourquet),4 980 €,OR-,V,,8033,
PORSCHE,17/10/2015,Nice,944 coupé 2.5 l,Stanislas Machoïr,24 000 €,OR+,V,,8033,
PORSCHE,25/04/2015,Toffen,944 coupé 2.5 l,Oldtimer Galerie Toffen,9 925 €,OR+,V,,8033,
PORSCHE,12/10/2014,Fontainebleau,"944 coupé, kit carrosserie",Jean-Pierre Osenat,5 722 €,OR,V,,8033,
PORSCHE,29/06/2013,Caen,944 coupé,SVV Ruellan / M. Pagneux,8 674 €,OR+,V,,8033,
PORSCHE,23/06/2013,Fontainebleau,944 coupé toit ouvrant,Jean-Pierre Osenat,5 957 €,OR+,V,,8033,
PORSCHE,14/10/2012,Fontainebleau,944 coupé USA toit ouvrant,Jean-Pierre Osenat,4 765 €,OR+,V,,8033,
